,,,,MM/DD/YYYY,,Albion; Big RIver,Restoration; Context; Control; Trapping,deeps (bolts & 0-100) or shallows or NA for other sites,,,,,,,m^2,,,enter number,,,,,,Get this from the processor or landing etix sheet               units in kg,Weight of subsampled urchin in bucket          units in kg,Target = purple urchin; Red=red urchin; Bycatch= any bycatch from the subsample; Leftovers= unprocessed from subsample,"strongylocentrotus purpuratus; mesocentrotus franciscanus; For bycatch, list as detailed as you can, common name is ok, just try to be consistent",Always =1 for urchins; Could be different for bycatch,0=good   1=questionable   2=bad,"N for Noyo; C for Caspar, A for Albion, P for Portuguese then unique number for each urchin per restoraiton site",Unique number per day per bin,in grams,in mm,in mm,0=absent 1=present,0=absent 1=present,in grams,0=absent 1=present,Y/N,0=absent 1=present,0=absent 1=present,0=absent 1=present,0=absent 1=present,0=absent 1=present,0=absent 1=present,0=absent 1=present,0=absent 1=present,M/F/U,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,9,30.19,44,24,0,0,0.68,1,N,0,1,1,1,1,1,0,0,U,
"PG, DH","RC, PG","B. Kohler, G. Trumper",Safari,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,5,SW,SE,NA,NA,NA,NA,No,39.18.161,-123.48.153,"7,15",Small purple urchins most concentrated in the SE quadrant now,Pacific Rim,06/29/2025,"BK, GT",1,99.34,6.13,target,strongylocentrotus purpuratus,1,,P,8,15.58,35,19,0,0,0.78,1,N,0,1,1,1,0,1,0,0,U,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,14,34.07,45,26,0,0,1.01,1,N,0,1,1,0,1,1,0,1,U,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,2,72.27,59,32,0,0,1.12,1,N,0,1,0,1,1,1,1,0,U,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,3,44.57,49,25,0,0,2.17,1,N,0,1,1,1,1,1,1,1,U,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,10,72.11,59,31,0,0,2.21,1,N,0,1,1,0,1,1,1,0,U,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,1,61.78,64,33,0,0,2.48,1,N,0,1,0,1,1,1,0,1,F,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,16,13.12,34,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,17,10.4,30,17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,18,62.31,55,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,19,6.22,23,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,20,5.95,26,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,21,13.03,34,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,22,5.28,23,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,23,20.2,34,17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,24,2.36,16,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,25,30.83,45,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,26,92.98,60,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,27,13.44,34,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,28,2.66,16,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,29,7.46,26,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,30,60.36,54,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,31,10.68,34,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,32,23.35,44,21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,33,10.95,33,17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,34,6.69,27,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,35,2.83,20,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,36,8.45,29,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,37,7.1,27,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,38,2.64,18,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,39,9.64,31,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,40,12.44,31,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,41,9.9,30,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,42,13.54,33,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,43,3.32,22,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,44,12.62,33,17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,45,7.02,26,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,46,20.66,39,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,47,3.41,22,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,48,1.42,15,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,49,7.9,30,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,50,63.93,59,26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,51,10.7,32,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,52,13.16,34,17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,53,19.34,38,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,54,74.25,60,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,55,7.23,28,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,56,12.24,32,17,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,57,9.93,32,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,58,10.23,28,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,59,14.79,36,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
"PG, DH","DH, PG","P. Downie, G. Downie",Cyndi Lynn,06/29/2025,Mendocino,Big River,Commercial Hand Harvest,16,SW,NA,NA,NA,NA,NA,No,39.18.106,-123.48.083,2,"Lots of pinto abalone on the South boundary. South boundary lots of big purples grouped together. Throughout quad, a lot of smalls and mixed sizes.",Zephyrs,06/29/2025,"PD, GD",1,200.034,5.46,target,strongylocentrotus purpuratus,1,,P,60,65.06,57,31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
